transaction_id,client_id,created_at,completed_at,payout_country,currency,amount,status,client_fee,direct_cost,failure_reason
TX00000229,CL0129,2025-01-01 22:14:02,,UAE,AED,290.08,failed,0.0,0.0,Invalid beneficiary details
TX00000230,CL0358,2025-01-01 22:18:28,,UAE,AED,897.37,failed,0.0,0.0,Invalid beneficiary details
TX00000231,CL0291,2025-01-01 22:56:47,2025-01-02 00:11:56,United States,USD,107.09,completed,6.23,4.37,
TX00000232,CL0358,2025-01-02 00:19:58,2025-01-02 23:08:45,UAE,AED,289.44,completed,18.16,15.32,
TX00000233,CL0311,2025-01-02 01:21:03,2025-01-02 15:05:27,United States,USD,1302.34,completed,51.05,9.1,
TX00000234,CL0179,2025-01-02 01:51:23,2025-01-02 07:05:51,Canada,CAD,265.96,completed,14.73,5.79,
TX00000235,CL0109,2025-01-02 02:03:05,2025-01-02 19:34:50,UAE,AED,340.79,completed,19.89,13.68,
TX00000236,CL0459,2025-01-02 03:05:11,2025-01-02 05:31:19,United States,USD,1434.41,completed,34.16,8.82,
TX00000237,CL0104,2025-01-02 03:24:56,2025-01-02 12:51:45,UAE,AED,4758.42,completed,267.24,52.39,
TX00000238,CL0358,2025-01-02 03:35:06,2025-01-02 20:19:56,UAE,AED,708.91,completed,42.65,18.42,
TX00000239,CL0227,2025-01-02 03:55:48,2025-01-02 21:57:26,Estonia,EUR,117.81,completed,7.88,4.23,
TX00000240,CL0027,2025-01-02 03:58:49,2025-01-02 08:37:15,Estonia,EUR,267.46,completed,16.33,5.51,
TX00000241,CL0090,2025-01-02 04:03:44,2025-01-02 13:22:19,Singapore,SGD,91.53,completed,5.51,5.3,
TX00000242,CL0489,2025-01-02 04:21:00,2025-01-02 08:51:32,United Kingdom,GBP,125.63,completed,7.39,3.17,
TX00000243,CL0157,2025-01-02 04:22:14,,Netherlands,EUR,254.51,failed,0.0,0.0,Invalid beneficiary details
TX00000244,CL0104,2025-01-02 04:36:52,2025-01-02 23:47:45,UAE,AED,1295.68,completed,73.71,21.22,
TX00000245,CL0358,2025-01-02 05:01:48,,United States,USD,130.56,failed,0.0,2.17,Compliance review
TX00000246,CL0104,2025-01-02 05:12:26,2025-01-02 18:37:18,UAE,AED,813.81,completed,49.64,20.89,
TX00000247,CL0425,2025-01-02 05:12:43,2025-01-02 14:08:45,UAE,AED,256.78,completed,12.04,12.82,
TX00000248,CL0113,2025-01-02 05:28:28,2025-01-02 05:55:49,United States,USD,66.65,completed,3.99,3.53,
TX00000249,CL0192,2025-01-02 05:52:36,2025-01-02 11:12:02,United States,USD,213.88,completed,11.41,4.67,
TX00000250,CL0444,2025-01-02 06:02:47,2025-01-02 19:01:21,Singapore,SGD,269.46,completed,16.31,7.08,
TX00000251,CL0432,2025-01-02 06:50:19,2025-01-02 18:10:50,United States,USD,816.14,completed,45.71,7.71,
TX00000252,CL0432,2025-01-02 07:49:37,2025-01-02 23:58:21,United States,USD,148.55,completed,8.48,3.71,
TX00000253,CL0351,2025-01-02 07:55:05,2025-01-02 23:32:58,Canada,CAD,3981.65,completed,122.21,30.34,
TX00000254,CL0090,2025-01-02 08:00:20,2025-01-02 23:43:57,Singapore,SGD,354.65,completed,21.53,7.86,
TX00000255,CL0425,2025-01-02 08:01:21,2025-01-02 20:30:41,UAE,AED,2209.34,completed,106.05,30.72,
TX00000256,CL0113,2025-01-02 08:04:33,2025-01-02 11:33:38,United States,USD,93.41,completed,5.46,4.17,
TX00000257,CL0104,2025-01-02 08:08:20,2025-01-02 23:03:36,UAE,AED,333.56,completed,18.95,17.96,
TX00000258,CL0090,2025-01-02 08:13:16,2025-01-03 05:20:28,Singapore,SGD,144.14,completed,8.31,6.44,
TX00000259,CL0090,2025-01-02 08:14:58,2025-01-02 15:33:11,Singapore,SGD,57.51,completed,3.33,4.81,
TX00000260,CL0288,2025-01-02 08:16:27,,UAE,AED,1620.59,failed,0.0,0.0,Unsupported route
TX00000261,CL0358,2025-01-02 08:17:31,2025-01-02 22:21:35,UAE,AED,625.1,completed,39.42,19.93,
TX00000262,CL0090,2025-01-02 08:25:24,2025-01-02 22:22:00,Singapore,SGD,64.77,completed,4.05,4.39,
TX00000263,CL0179,2025-01-02 08:31:24,2025-01-02 17:44:40,Canada,CAD,217.24,completed,12.4,7.12,
TX00000264,CL0157,2025-01-02 08:32:05,2025-01-02 11:07:31,United States,USD,272.47,completed,17.9,5.02,
TX00000265,CL0104,2025-01-02 08:34:31,2025-01-03 00:02:52,UAE,AED,804.06,completed,46.71,22.06,
TX00000266,CL0109,2025-01-02 08:37:49,2025-01-03 03:55:57,UAE,AED,736.85,completed,41.55,18.11,
TX00000267,CL0332,2025-01-02 08:38:22,2025-01-03 08:30:30,Poland,PLN,7141.45,completed,168.63,76.96,
TX00000268,CL0104,2025-01-02 08:39:17,2025-01-03 14:13:43,UAE,AED,655.84,completed,39.84,17.46,
TX00000269,CL0016,2025-01-02 08:43:29,2025-01-02 14:05:32,United Kingdom,GBP,204.04,completed,12.08,4.24,
TX00000270,CL0090,2025-01-02 08:56:31,2025-01-02 21:47:21,Singapore,SGD,120.41,completed,7.55,5.75,
TX00000271,CL0090,2025-01-02 08:57:25,2025-01-03 17:12:02,Singapore,SGD,193.91,completed,11.98,5.54,
TX00000272,CL0121,2025-01-02 08:57:58,2025-01-02 22:49:48,Poland,PLN,3074.55,completed,164.77,42.42,
TX00000273,CL0104,2025-01-02 08:58:36,2025-01-03 08:07:15,UAE,AED,1352.51,completed,82.98,26.64,
TX00000274,CL0027,2025-01-02 09:04:32,2025-01-02 11:45:59,United Kingdom,GBP,70.29,completed,4.21,3.07,
TX00000275,CL0016,2025-01-02 09:08:43,2025-01-02 12:55:17,Cyprus,EUR,427.6,completed,24.1,6.49,
TX00000276,CL0087,2025-01-02 09:09:38,2025-01-02 20:11:09,United States,USD,571.55,completed,35.56,5.95,
TX00000277,CL0090,2025-01-02 09:11:42,2025-01-03 08:12:27,Singapore,SGD,227.13,completed,13.99,6.07,
TX00000278,CL0425,2025-01-02 09:13:20,2025-01-03 07:52:16,UAE,AED,330.27,completed,16.84,13.73,
TX00000279,CL0090,2025-01-02 09:17:17,2025-01-03 05:49:27,Singapore,SGD,135.39,completed,7.92,5.38,
TX00000280,CL0090,2025-01-02 09:20:47,2025-01-02 18:10:50,Singapore,SGD,242.81,completed,15.28,6.11,
TX00000281,CL0087,2025-01-02 09:24:51,2025-01-02 10:49:05,United States,USD,533.08,completed,32.95,5.34,
TX00000282,CL0104,2025-01-02 09:29:28,2025-01-02 16:20:22,UAE,AED,616.39,completed,34.8,17.12,
TX00000283,CL0227,2025-01-02 09:38:05,2025-01-02 10:55:19,Estonia,EUR,75.08,completed,4.93,3.75,
TX00000284,CL0090,2025-01-02 09:42:12,2025-01-03 05:03:15,Singapore,SGD,253.05,completed,15.79,6.94,
TX00000285,CL0027,2025-01-02 09:44:59,2025-01-02 14:45:34,Estonia,EUR,203.17,completed,12.76,4.61,
TX00000286,CL0114,2025-01-02 09:51:16,2025-01-02 12:21:42,United States,USD,144.27,completed,9.08,4.07,
TX00000287,CL0090,2025-01-02 09:53:13,2025-01-03 07:52:08,Singapore,SGD,433.87,completed,26.69,9.19,
TX00000288,CL0179,2025-01-02 09:56:54,,United States,USD,71.59,failed,0.0,1.51,Technical error
TX00000289,CL0425,2025-01-02 09:56:57,2025-01-03 22:27:19,UAE,AED,442.78,completed,22.31,17.54,
TX00000290,CL0081,2025-01-02 10:01:15,2025-01-02 14:40:20,United Kingdom,GBP,2510.76,completed,87.2,16.53,
TX00000291,CL0313,2025-01-02 10:08:24,2025-01-02 12:55:05,United Kingdom,GBP,846.08,completed,30.27,7.08,
TX00000292,CL0248,2025-01-02 10:11:03,2025-01-02 12:26:09,United States,USD,111.66,completed,6.23,4.43,
TX00000293,CL0345,2025-01-02 10:14:15,2025-01-02 17:26:21,United States,USD,332.33,completed,19.56,5.36,
TX00000294,CL0174,2025-01-02 10:14:31,2025-01-02 13:09:44,United Kingdom,GBP,572.92,completed,38.78,6.36,
TX00000295,CL0489,2025-01-02 10:20:06,2025-01-03 19:18:11,Poland,PLN,1405.93,completed,78.7,26.93,
TX00000296,CL0425,2025-01-02 10:21:25,2025-01-03 01:29:48,UAE,AED,659.35,completed,33.48,19.28,
TX00000297,CL0050,2025-01-02 10:25:47,2025-01-02 15:00:25,United States,USD,2281.96,completed,51.16,12.77,
TX00000298,CL0385,2025-01-02 10:25:56,2025-01-02 18:44:37,France,EUR,453.71,completed,15.82,5.36,
TX00000299,CL0129,2025-01-02 10:26:28,2025-01-02 11:53:04,United States,USD,281.47,completed,16.94,4.87,
TX00000300,CL0027,2025-01-02 10:27:21,2025-01-02 17:33:31,United Kingdom,GBP,150.48,completed,9.21,3.41,
TX00000301,CL0090,2025-01-02 10:28:38,2025-01-03 07:21:10,Singapore,SGD,272.99,completed,16.78,6.71,
TX00000302,CL0248,2025-01-02 10:28:49,2025-01-02 23:48:40,UAE,AED,1599.79,completed,91.01,27.37,
TX00000303,CL0444,2025-01-02 10:34:14,,Singapore,SGD,639.55,failed,19.83,2.91,Compliance review
TX00000304,CL0121,2025-01-02 10:40:06,2025-01-03 08:37:40,Poland,PLN,754.65,completed,41.14,20.91,
TX00000305,CL0016,2025-01-02 10:50:34,2025-01-02 21:44:07,Netherlands,EUR,290.87,completed,17.88,4.41,
TX00000306,CL0090,2025-01-02 10:51:38,2025-01-02 20:47:09,Singapore,SGD,530.43,completed,32.11,9.49,
TX00000307,CL0078,2025-01-02 10:56:16,2025-01-02 16:06:26,Canada,CAD,2094.88,completed,153.7,18.3,
TX00000308,CL0157,2025-01-02 10:58:38,2025-01-03 01:29:08,Cyprus,EUR,65.36,completed,4.15,3.39,
TX00000309,CL0444,2025-01-02 11:00:58,,Singapore,SGD,276.56,failed,0.0,0.0,Insufficient funds
TX00000310,CL0345,2025-01-02 11:05:42,2025-01-02 13:47:34,United States,USD,36.2,completed,2.21,4.03,
TX00000311,CL0113,2025-01-02 11:08:05,2025-01-02 17:53:42,United States,USD,282.38,completed,16.58,4.4,
TX00000312,CL0345,2025-01-02 11:09:52,2025-01-02 19:03:51,United States,USD,300.35,completed,18.49,4.28,
TX00000313,CL0129,2025-01-02 11:20:51,2025-01-04 04:26:22,UAE,AED,1506.26,completed,91.01,23.61,
TX00000314,CL0016,2025-01-02 11:29:41,2025-01-03 21:44:57,Germany,EUR,450.0,completed,27.82,5.53,
TX00000315,CL0179,2025-01-02 11:35:21,,Canada,CAD,163.9,failed,0.0,2.39,Invalid beneficiary details
TX00000316,CL0127,2025-01-02 11:37:59,2025-01-02 13:04:17,United States,USD,186.16,completed,11.96,4.46,
TX00000317,CL0432,2025-01-02 11:42:11,2025-01-02 22:35:05,Poland,PLN,1354.55,completed,71.6,22.96,
TX00000318,CL0104,2025-01-02 11:44:59,2025-01-03 01:38:31,UAE,AED,3812.24,completed,214.06,48.53,
TX00000319,CL0444,2025-01-02 11:53:40,2025-01-03 21:21:18,Singapore,SGD,481.9,completed,30.1,9.71,
TX00000320,CL0157,2025-01-02 11:56:32,2025-01-02 13:13:42,United States,USD,310.78,completed,20.49,4.52,
TX00000321,CL0444,2025-01-02 12:01:55,2025-01-02 23:15:32,Singapore,SGD,301.93,completed,19.13,7.89,
TX00000322,CL0090,2025-01-02 12:02:31,2025-01-02 20:27:18,Singapore,SGD,412.07,completed,23.64,7.89,
TX00000323,CL0358,2025-01-02 12:06:43,2025-01-02 17:55:48,United States,USD,102.66,completed,6.11,4.28,
TX00000324,CL0351,2025-01-02 12:15:45,2025-01-03 22:02:14,United States,USD,714.69,completed,22.21,5.94,
TX00000325,CL0157,2025-01-02 12:16:37,2025-01-02 23:11:57,United States,USD,130.19,completed,8.27,4.26,
TX00000326,CL0090,2025-01-02 12:19:04,2025-01-03 11:49:05,Singapore,SGD,198.85,completed,12.32,6.85,
TX00000327,CL0143,2025-01-02 12:19:18,2025-01-02 19:32:36,Singapore,SGD,2872.22,completed,136.88,31.27,
TX00000328,CL0157,2025-01-02 12:23:14,2025-01-02 13:37:38,Spain,EUR,110.53,completed,7.07,4.37,
TX00000329,CL0425,2025-01-02 12:30:34,2025-01-02 22:02:54,UAE,AED,407.48,completed,19.39,14.98,
TX00000330,CL0027,2025-01-02 12:31:27,2025-01-02 17:34:58,United Kingdom,GBP,139.42,completed,8.96,3.81,
TX00000331,CL0300,2025-01-02 12:34:15,2025-01-03 01:34:17,Canada,CAD,3588.68,completed,120.24,26.58,
TX00000332,CL0300,2025-01-02 12:38:53,2025-01-02 20:31:43,Singapore,SGD,1248.9,completed,39.82,13.92,
TX00000333,CL0114,2025-01-02 12:40:49,2025-01-02 15:40:51,United States,USD,294.76,completed,18.38,5.31,
TX00000334,CL0345,2025-01-02 12:45:18,2025-01-02 13:59:16,United States,USD,473.24,completed,27.45,4.93,
TX00000335,CL0090,2025-01-02 12:46:11,2025-01-03 04:29:53,Singapore,SGD,337.01,completed,21.12,7.44,
TX00000336,CL0090,2025-01-02 12:47:27,2025-01-03 04:39:45,Singapore,SGD,198.5,completed,12.3,7.21,
TX00000337,CL0090,2025-01-02 12:53:20,2025-01-02 23:42:23,Singapore,SGD,139.93,completed,8.77,5.96,
TX00000338,CL0109,2025-01-02 12:53:30,2025-01-03 04:28:56,UAE,AED,650.85,completed,38.34,19.28,
TX00000339,CL0090,2025-01-02 12:56:21,2025-01-02 23:58:35,Singapore,SGD,53.1,completed,3.29,5.15,
TX00000340,CL0090,2025-01-02 13:00:34,2025-01-04 04:57:19,Singapore,SGD,188.07,completed,11.46,7.02,
TX00000341,CL0227,2025-01-02 13:02:17,2025-01-02 18:02:53,Germany,EUR,184.51,completed,12.07,3.98,
TX00000342,CL0179,2025-01-02 13:10:05,2025-01-04 15:15:27,Canada,CAD,186.79,completed,10.44,5.47,
TX00000343,CL0127,2025-01-02 13:16:06,2025-01-02 14:36:16,United States,USD,487.71,completed,32.03,4.86,
TX00000344,CL0090,2025-01-02 13:26:38,2025-01-03 06:42:04,Singapore,SGD,202.87,completed,11.73,7.22,
TX00000345,CL0090,2025-01-02 13:26:50,2025-01-02 22:14:34,Singapore,SGD,175.17,completed,10.08,5.62,
TX00000346,CL0432,2025-01-02 13:31:37,2025-01-02 17:10:17,United States,USD,247.43,completed,13.27,5.16,
TX00000347,CL0157,2025-01-02 13:35:02,2025-01-03 04:44:07,Poland,PLN,1394.01,completed,91.31,27.39,
TX00000348,CL0179,2025-01-02 13:37:35,2025-01-03 02:26:20,United States,USD,62.84,completed,3.41,3.61,
TX00000349,CL0104,2025-01-02 13:40:16,2025-01-03 09:50:12,UAE,AED,962.41,completed,55.33,18.74,
TX00000350,CL0288,2025-01-02 13:40:21,2025-01-02 22:29:59,Cyprus,EUR,267.06,completed,15.95,4.45,
TX00000351,CL0090,2025-01-02 13:42:36,2025-01-03 05:24:12,Singapore,SGD,105.62,completed,6.41,4.84,
TX00000352,CL0081,2025-01-02 13:45:10,2025-01-02 14:47:19,United Kingdom,GBP,673.73,completed,23.31,6.81,
TX00000353,CL0313,2025-01-02 13:48:56,2025-01-02 14:00:56,Canada,CAD,1919.08,completed,71.74,17.48,
TX00000354,CL0090,2025-01-02 13:49:11,2025-01-02 23:31:55,Singapore,SGD,168.15,completed,10.07,6.98,
TX00000355,CL0227,2025-01-02 13:52:20,2025-01-03 00:01:05,Spain,EUR,122.39,completed,7.81,3.9,
TX00000356,CL0173,2025-01-02 13:53:30,2025-01-03 03:42:50,United States,USD,1623.08,completed,58.25,10.79,
TX00000357,CL0358,2025-01-02 13:55:17,2025-01-03 16:48:49,UAE,AED,1356.77,completed,79.39,26.18,
TX00000358,CL0288,2025-01-02 14:00:36,2025-01-02 15:14:57,Estonia,EUR,419.17,completed,25.49,5.18,
TX00000359,CL0489,2025-01-02 14:11:34,2025-01-03 09:29:54,Poland,PLN,2084.98,completed,118.25,32.13,
TX00000360,CL0351,2025-01-02 14:12:23,2025-01-02 16:10:26,United States,USD,1799.01,completed,55.68,12.2,
TX00000361,CL0288,2025-01-02 14:15:43,2025-01-03 00:42:05,Spain,EUR,103.12,completed,6.29,3.81,
TX00000362,CL0248,2025-01-02 14:33:05,2025-01-03 02:09:59,Estonia,EUR,541.6,completed,30.43,6.68,
TX00000363,CL0358,2025-01-02 14:39:45,2025-01-03 09:32:27,United States,USD,163.76,completed,9.97,3.97,
TX00000364,CL0351,2025-01-02 14:39:50,,United States,USD,2756.17,failed,0.0,0.0,Insufficient funds
TX00000365,CL0312,2025-01-02 14:43:34,2025-01-03 03:57:40,United States,USD,178.04,completed,10.7,3.93,
TX00000366,CL0120,2025-01-02 14:49:14,2025-01-02 15:17:36,Spain,EUR,239.69,completed,17.09,5.02,
TX00000367,CL0109,2025-01-02 14:51:27,2025-01-03 07:46:48,UAE,AED,779.31,completed,46.03,18.47,
TX00000368,CL0425,2025-01-02 14:53:27,2025-01-03 10:51:18,UAE,AED,673.87,completed,33.38,18.88,
TX00000369,CL0109,2025-01-02 14:57:14,2025-01-03 01:38:16,UAE,AED,734.0,completed,44.08,19.44,
TX00000370,CL0358,2025-01-02 15:04:22,2025-01-03 08:14:24,UAE,AED,275.98,completed,16.52,17.06,
TX00000371,CL0113,2025-01-02 15:09:17,2025-01-04 03:53:35,Canada,CAD,220.3,completed,12.76,5.67,
TX00000372,CL0312,2025-01-02 15:13:34,2025-01-02 18:37:15,Germany,EUR,224.93,completed,13.14,4.69,
TX00000373,CL0432,2025-01-02 15:15:37,2025-01-03 12:06:59,Poland,PLN,1367.71,completed,76.09,28.85,
TX00000374,CL0224,2025-01-02 15:17:00,2025-01-02 21:34:33,France,EUR,264.8,completed,16.23,5.34,
TX00000375,CL0127,2025-01-02 15:17:35,2025-01-02 18:06:59,United States,USD,276.02,completed,17.14,5.16,
TX00000376,CL0104,2025-01-02 15:20:48,2025-01-03 01:35:41,UAE,AED,891.38,completed,53.76,20.51,
TX00000377,CL0090,2025-01-02 15:21:16,2025-01-03 07:33:41,Singapore,SGD,409.38,completed,24.42,8.2,
TX00000378,CL0179,2025-01-02 15:21:38,2025-01-03 03:47:48,Canada,CAD,202.04,completed,11.76,6.64,
TX00000379,CL0312,2025-01-02 15:28:36,2025-01-02 19:09:46,United States,USD,206.4,completed,12.07,4.9,
TX00000380,CL0227,2025-01-02 15:29:23,2025-01-02 20:11:47,Germany,EUR,55.38,completed,3.62,4.11,
TX00000381,CL0332,2025-01-02 15:35:40,2025-01-02 16:57:03,United Kingdom,GBP,1847.16,completed,44.64,12.2,
TX00000382,CL0129,2025-01-02 15:36:45,2025-01-02 20:46:19,United States,USD,309.66,completed,19.5,5.34,
TX00000383,CL0027,2025-01-02 15:38:27,2025-01-03 14:58:53,France,EUR,118.14,completed,7.06,3.56,
TX00000384,CL0312,2025-01-02 15:41:42,2025-01-02 22:41:48,Germany,EUR,99.64,completed,5.96,4.05,
TX00000385,CL0459,2025-01-02 15:47:50,2025-01-02 23:47:19,United States,USD,742.77,completed,18.79,7.17,
TX00000386,CL0129,2025-01-02 15:47:56,,UAE,AED,1185.75,failed,0.0,6.93,Bank rejected
TX00000387,CL0090,2025-01-02 15:48:02,2025-01-03 03:35:59,Singapore,SGD,153.82,completed,9.25,7.16,
TX00000388,CL0156,2025-01-02 15:49:13,2025-01-02 23:58:12,United States,USD,367.47,completed,25.44,4.53,
TX00000389,CL0358,2025-01-02 15:56:35,2025-01-02 21:16:59,United States,USD,266.27,completed,15.56,5.48,
TX00000390,CL0288,2025-01-02 15:57:01,2025-01-03 02:51:16,UAE,AED,611.36,completed,37.91,16.38,
TX00000391,CL0090,2025-01-02 15:57:12,2025-01-03 08:53:52,Singapore,SGD,126.64,completed,7.47,5.95,
TX00000392,CL0113,2025-01-02 16:00:40,2025-01-02 18:20:33,Canada,CAD,210.89,completed,12.37,5.44,
TX00000393,CL0113,2025-01-02 16:01:36,2025-01-02 19:47:10,United States,USD,191.36,completed,11.5,3.73,
TX00000394,CL0248,2025-01-02 16:03:23,2025-01-02 21:19:44,Germany,EUR,64.55,completed,3.51,3.46,
TX00000395,CL0157,2025-01-02 16:04:55,2025-01-02 18:23:54,Estonia,EUR,150.96,completed,9.53,3.75,
TX00000396,CL0248,2025-01-02 16:06:24,2025-01-05 15:03:07,UAE,AED,407.22,completed,22.0,18.26,
TX00000397,CL0027,2025-01-02 16:10:30,2025-01-02 16:34:33,Cyprus,EUR,824.71,completed,52.76,7.65,
TX00000398,CL0358,2025-01-02 16:13:23,2025-01-03 00:32:24,UAE,AED,305.8,completed,19.33,13.59,
TX00000399,CL0444,2025-01-02 16:16:10,2025-01-03 10:35:31,Singapore,SGD,407.72,completed,24.57,7.55,
TX00000400,CL0311,2025-01-02 16:19:11,2025-01-02 19:32:46,United States,USD,273.66,completed,11.1,4.7,
TX00000401,CL0358,2025-01-02 16:20:33,,UAE,AED,468.34,failed,0.0,0.0,Bank rejected
TX00000402,CL0087,2025-01-02 16:23:52,2025-01-03 05:03:57,Singapore,SGD,374.99,completed,23.84,7.62,
TX00000403,CL0113,2025-01-02 16:30:28,2025-01-03 20:44:34,United States,USD,132.31,completed,7.76,3.66,
TX00000404,CL0027,2025-01-02 16:30:55,2025-01-02 18:50:24,Germany,EUR,322.67,completed,20.43,5.41,
TX00000405,CL0104,2025-01-02 16:32:03,2025-01-03 07:22:39,UAE,AED,1465.98,completed,88.21,22.68,
TX00000406,CL0478,2025-01-02 16:35:09,2025-01-02 21:32:10,United States,USD,1473.32,completed,57.66,11.22,
TX00000407,CL0173,2025-01-02 16:36:54,2025-01-04 03:42:45,United States,USD,2651.26,completed,91.89,15.34,
TX00000408,CL0478,2025-01-02 16:37:09,2025-01-02 17:09:49,Estonia,EUR,353.0,completed,14.1,5.76,
TX00000409,CL0104,2025-01-02 16:37:42,2025-01-04 23:45:23,UAE,AED,882.46,completed,53.37,19.61,
TX00000410,CL0113,2025-01-02 16:38:29,2025-01-03 00:10:01,United States,USD,146.64,completed,9.09,3.69,
TX00000411,CL0345,2025-01-02 16:42:19,2025-01-02 21:48:40,United States,USD,119.91,completed,6.84,3.65,
TX00000412,CL0224,2025-01-02 16:44:36,2025-01-02 22:55:57,Cyprus,EUR,520.57,completed,31.98,5.32,
TX00000413,CL0444,2025-01-02 16:47:05,,Singapore,SGD,511.77,failed,0.0,3.26,Compliance review
TX00000414,CL0027,2025-01-02 16:49:08,,United Kingdom,GBP,193.32,failed,0.0,0.0,Technical error
TX00000415,CL0016,2025-01-02 16:54:11,2025-01-02 20:32:07,United Kingdom,GBP,225.48,completed,13.45,3.53,
TX00000416,CL0104,2025-01-02 16:54:46,2025-01-03 15:09:09,UAE,AED,2796.51,completed,169.22,36.1,
TX00000417,CL0248,2025-01-02 16:55:32,2025-01-02 20:32:11,United States,USD,452.45,completed,25.24,5.52,
TX00000418,CL0358,2025-01-02 17:01:27,2025-01-03 11:23:53,United States,USD,127.58,completed,7.62,4.36,
TX00000419,CL0016,2025-01-02 17:03:15,2025-01-03 01:40:13,Spain,EUR,306.84,completed,18.0,5.71,
TX00000420,CL0505,2025-01-02 17:05:57,2025-01-03 18:14:27,United States,USD,368.59,completed,20.3,5.46,
TX00000421,CL0444,2025-01-02 17:06:16,2025-01-03 01:49:38,Singapore,SGD,230.62,completed,13.62,7.09,
TX00000422,CL0027,2025-01-02 17:06:30,2025-01-03 00:42:48,Cyprus,EUR,471.17,completed,30.17,6.44,
TX00000423,CL0248,2025-01-02 17:09:55,2025-01-02 22:06:15,Germany,EUR,446.99,completed,23.84,5.47,
TX00000424,CL0179,2025-01-02 17:11:35,2025-01-02 21:36:57,United States,USD,133.91,completed,7.49,3.6,
TX00000425,CL0173,2025-01-02 17:11:46,2025-01-02 22:34:48,United States,USD,638.54,completed,23.53,6.27,
TX00000426,CL0425,2025-01-02 17:12:59,,UAE,AED,485.65,failed,0.0,0.0,Invalid beneficiary details
TX00000427,CL0432,2025-01-02 17:14:03,2025-01-03 09:11:28,Poland,PLN,1006.52,completed,54.58,22.02,
TX00000428,CL0016,2025-01-02 17:16:01,2025-01-02 23:05:52,Spain,EUR,185.0,completed,10.66,3.66,
TX00000429,CL0157,2025-01-02 17:19:34,2025-01-03 09:16:11,United States,USD,130.34,completed,8.46,3.69,
TX00000430,CL0109,2025-01-02 17:21:44,2025-01-03 01:11:31,UAE,AED,952.04,completed,54.77,22.6,
TX00000431,CL0358,2025-01-02 17:22:40,2025-01-03 02:59:19,UAE,AED,530.95,completed,32.29,16.67,
TX00000432,CL0147,2025-01-02 17:23:42,,United States,USD,1080.61,failed,0.0,2.19,Insufficient funds
TX00000433,CL0109,2025-01-02 17:24:11,2025-01-03 13:35:41,UAE,AED,1349.35,completed,81.92,26.77,
TX00000434,CL0459,2025-01-02 17:25:23,2025-01-03 00:36:13,United States,USD,1382.41,completed,34.13,9.32,
TX00000435,CL0425,2025-01-02 17:25:33,2025-01-03 10:33:21,UAE,AED,271.37,completed,13.1,15.08,
TX00000436,CL0027,2025-01-02 17:40:47,2025-01-02 20:35:17,United Kingdom,GBP,93.12,completed,5.46,2.97,
TX00000437,CL0432,2025-01-02 17:41:42,2025-01-03 19:55:29,Poland,PLN,541.47,completed,30.69,21.24,
TX00000438,CL0179,2025-01-02 17:41:51,2025-01-02 18:40:06,United States,USD,469.43,completed,27.29,4.71,
TX00000439,CL0345,2025-01-02 17:43:37,2025-01-02 19:04:17,United States,USD,275.75,completed,17.11,5.07,
TX00000440,CL0109,2025-01-02 17:45:28,2025-01-03 11:02:44,UAE,AED,485.13,completed,28.23,18.69,
TX00000441,CL0016,2025-01-02 17:45:49,2025-01-03 09:48:26,Spain,EUR,644.28,completed,36.96,6.79,
TX00000442,CL0247,2025-01-02 17:55:46,2025-01-03 16:07:45,United States,USD,339.81,completed,21.79,5.28,
TX00000443,CL0090,2025-01-02 17:57:07,2025-01-03 02:08:55,Singapore,SGD,225.56,completed,13.75,7.67,
TX00000444,CL0127,2025-01-02 17:58:25,2025-01-03 10:15:05,United States,USD,41.88,completed,2.7,4.27,
